graph,emb,dim,param,exec_time,landmarks,best_alpha,best_div,best_div_ext,best_div_int,best_alpha_auc,best_auc,best_auc_err
lfr10k,hope,2,ppr,1073.07,-1,10.0,0.1610513446929925,0.0,0.0,0.25,0.2039999999999999,0.0176608942921925
lfr10k,hope,4,ppr,666.93,-1,5.25,0.1585006050153059,0.0,0.0,1.5,0.1995,0.0175143164240001
lfr10k,hope,6,ppr,930.71,-1,8.0,0.1521939080295017,0.0,0.0,2.75,0.1979999999999999,0.0174646888549438
lfr10k,hope,8,ppr,999.31,-1,8.5,0.144722534251945,0.0,0.0,1.0,0.1985,0.0174812745015916
lfr10k,hope,10,ppr,974.37,-1,8.25,0.1405315526543457,0.0,0.0,4.75,0.1939999999999999,0.0173304348243199
lfr10k,hope,12,ppr,928.14,-1,7.75,0.138459279527029,0.0,0.0,1.0,0.1975,0.0174480599208049
lfr10k,hope,14,ppr,940.39,-1,7.75,0.1343258923253446,0.0,0.0,3.25,0.1885,0.0171411917380326
lfr10k,hope,16,ppr,906.04,-1,7.5,0.1302698128661358,0.0,0.0,4.75,0.1815,0.0168922978365881
lfr10k,hope,18,ppr,973.81,-1,8.0,0.1242906838248068,0.0,0.0,4.25,0.1775,0.0167458888984729
lfr10k,hope,20,ppr,1000.28,-1,8.25,0.117864655146234,0.0,0.0,3.75,0.175,0.0166527925586071
lfr10k,hope,22,ppr,1008.06,-1,8.25,0.1136366326982839,0.0,0.0,5.25,0.172,0.0165394272210376
lfr10k,hope,24,ppr,1038.79,-1,8.5,0.1079090346320266,0.0,0.0,4.5,0.1684999999999999,0.0164048458145756
lfr10k,hope,26,ppr,1067.07,-1,8.75,0.1011484908317933,0.0,0.0,4.5,0.1664999999999999,0.0163267970588232
lfr10k,hope,28,ppr,1090.16,-1,9.75,0.0915701633927831,0.0,0.0,4.5,0.16,0.0160672188010246
lfr10k,hope,30,ppr,1098.02,-1,9.75,0.0842074918057784,0.0,0.0,4.25,0.1574999999999999,0.0159649038518871
lfr10k,hope,32,ppr,1084.14,-1,9.75,0.077720112210388,0.0,0.0,4.25,0.1584999999999999,0.0160059983193801
nlfr10k,hope,2,katz,901.38,-1,7.75,0.3549903873402339,0.0,0.0,6.5,0.2935,0.0199572735161895
nlfr10k,hope,4,katz,1014.4,-1,10.0,0.3494932884780202,0.0,0.0,6.75,0.287,0.0198256204139996
nlfr10k,hope,6,katz,1000.78,-1,10.0,0.3457475609656558,0.0,0.0,10.0,0.27,0.0194573811187425
nlfr10k,hope,8,katz,977.63,-1,10.0,0.3425150913768964,0.0,0.0,9.0,0.2694999999999999,0.0194460128509676
nlfr10k,hope,10,katz,974.06,-1,10.0,0.3402763842703291,0.0,0.0,8.25,0.2674999999999999,0.0194002256430176
nlfr10k,hope,12,katz,981.69,-1,10.0,0.3367643529507945,0.0,0.0,10.0,0.2594999999999999,0.0192119870861917
nlfr10k,hope,14,katz,986.77,-1,10.0,0.3337626370005456,0.0,0.0,9.75,0.254,0.0190777584427521
nlfr10k,hope,16,katz,1012.77,-1,10.0,0.3325409840092395,0.0,0.0,9.75,0.2485,0.0189395110338149
nlfr10k,hope,18,katz,1016.77,-1,10.0,0.3314989057259023,0.0,0.0,9.75,0.2435,0.0188102697003525
nlfr10k,hope,20,katz,993.68,-1,10.0,0.3305203532211855,0.0,0.0,10.0,0.2405,0.018731066381816
nlfr10k,hope,22,katz,996.82,-1,10.0,0.3279023843296446,0.0,0.0,10.0,0.2345,0.0185688537018309
nlfr10k,hope,24,katz,1001.11,-1,10.0,0.3270485875156267,0.0,0.0,10.0,0.2319999999999999,0.0184997421819872
nlfr10k,hope,26,katz,1003.03,-1,10.0,0.326261289681613,0.0,0.0,10.0,0.2285,0.018401454024071
nlfr10k,hope,28,katz,1002.1,-1,10.0,0.3255856463928664,0.0,0.0,10.0,0.2269999999999999,0.0183587771052431
nlfr10k,hope,30,katz,1022.85,-1,10.0,0.3229929599396684,0.0,0.0,10.0,0.2239999999999999,0.0182724147063271
nlfr10k,hope,32,katz,1016.8,-1,10.0,0.3208446311806295,0.0,0.0,10.0,0.2219999999999999,0.0182140850113312
nlfr10k,hope,2,ppr,1099.98,-1,10.0,0.3481814747792936,0.0,0.0,1.75,0.2804999999999999,0.0196889658387635
nlfr10k,hope,4,ppr,1040.74,-1,10.0,0.3289682714672107,0.0,0.0,8.0,0.26,0.0192239933416551
nlfr10k,hope,6,ppr,1052.11,-1,10.0,0.3074497295022522,0.0,0.0,9.0,0.2465,0.0188882257028022
nlfr10k,hope,8,ppr,1065.18,-1,9.25,0.2901323254507542,0.0,0.0,8.25,0.235,0.0185825676374391
nlfr10k,hope,10,ppr,1068.32,-1,8.75,0.2772075582885449,0.0,0.0,8.25,0.2089999999999999,0.0178197849369738
nlfr10k,hope,12,ppr,1020.33,-1,8.25,0.2631639035046698,0.0,0.0,6.25,0.2115,0.0178976952203349
nlfr10k,hope,14,ppr,1005.64,-1,8.0,0.2545855037183405,0.0,0.0,6.5,0.1909999999999999,0.0172278871368487
nlfr10k,hope,16,ppr,1039.62,-1,8.25,0.2358789854375254,0.0,0.0,7.5,0.1865,0.0170710121023915
nlfr10k,hope,18,ppr,1019.41,-1,8.0,0.2265462368380756,0.0,0.0,7.0,0.184,0.0169822435266957
nlfr10k,hope,20,ppr,978.05,-1,7.5,0.2191432097783113,0.0,0.0,6.5,0.177,0.0167273684959709
nlfr10k,hope,22,ppr,975.41,-1,7.5,0.210257353878582,0.0,0.0,7.0,0.1674999999999999,0.0163659266465421
nlfr10k,hope,24,ppr,1009.15,-1,7.75,0.2012125550708863,0.0,0.0,6.5,0.158,0.0159854793109246
nlfr10k,hope,26,ppr,1008.88,-1,7.75,0.1944925162156309,0.0,0.0,7.0,0.1544999999999999,0.0158402532744902
nlfr10k,hope,28,ppr,1008.13,-1,7.75,0.187267946129502,0.0,0.0,7.0,0.1434999999999999,0.0153649343050987
nlfr10k,hope,30,ppr,1000.66,-1,7.75,0.1838281994565791,0.0,0.0,4.75,0.137,0.015069774543768
nlfr10k,hope,32,ppr,1059.58,-1,8.25,0.1725566339584643,0.0,0.0,4.75,0.127,0.0145931839157875
nlfr10k,hope,2,aa,715.09,-1,5.5,0.345158355399103,0.0,0.0,2.25,0.269,0.0194346132248624
nlfr10k,hope,4,aa,1025.6,-1,10.0,0.3226800715199779,0.0,0.0,4.5,0.267,0.0193887000286249
nlfr10k,hope,6,aa,1046.62,-1,10.0,0.2983561600209189,0.0,0.0,4.75,0.2654999999999999,0.0193539331351536
nlfr10k,hope,8,aa,1021.73,-1,10.0,0.2896652088042848,0.0,0.0,4.75,0.2654999999999999,0.0193539331351536
nlfr10k,hope,10,aa,1035.23,-1,10.0,0.2744380152259136,0.0,0.0,4.75,0.249,0.018952247339036
nlfr10k,hope,12,aa,1036.98,-1,10.0,0.2638430320458477,0.0,0.0,4.25,0.245,0.0188494026430547
nlfr10k,hope,14,aa,1058.8,-1,10.0,0.2525712617088643,0.0,0.0,4.25,0.245,0.0188494026430547
nlfr10k,hope,16,aa,1044.85,-1,10.0,0.2413673723589795,0.0,0.0,5.25,0.2365,0.0186234941458363
nlfr10k,hope,18,aa,1065.04,-1,10.0,0.23049897367841,0.0,0.0,5.0,0.2289999999999999,0.0184156055344373
nlfr10k,hope,20,aa,1071.16,-1,10.0,0.2220678964056927,0.0,0.0,4.0,0.2235,0.018257889204396
nlfr10k,hope,22,aa,1059.83,-1,10.0,0.2135170835896861,0.0,0.0,4.25,0.2159999999999999,0.0180354083735301
nlfr10k,hope,24,aa,1068.72,-1,10.0,0.2059777033688652,0.0,0.0,4.25,0.2129999999999999,0.0179439578911677
nlfr10k,hope,26,aa,1067.87,-1,10.0,0.1982906256718271,0.0,0.0,5.5,0.2049999999999999,0.0176930037020286
nlfr10k,hope,28,aa,1062.3,-1,10.0,0.1921600509113038,0.0,0.0,5.5,0.1999999999999999,0.0175307729435983
nlfr10k,hope,30,aa,1082.94,-1,10.0,0.1865187672927268,0.0,0.0,5.25,0.1969999999999999,0.0174313875752907
nlfr10k,hope,32,aa,1071.31,-1,10.0,0.1809239255944165,0.0,0.0,5.25,0.1889999999999999,0.0171586218327696
lfr10k,n2v,2,9,617.57,-1,2.25,0.1554306011116678,0.0,0.0,3.5,0.1654999999999999,0.0162874555348587
lfr10k,n2v,4,9,758.53,-1,4.75,0.1291159241989776,0.0,0.0,3.25,0.149,0.0156062653828518
lfr10k,n2v,6,9,972.75,-1,6.5,0.095978628728468,0.0,0.0,3.75,0.1334999999999999,0.0149061672538583
lfr10k,n2v,8,9,994.63,-1,6.75,0.0684297195738592,0.0,0.0,3.25,0.1245,0.0144695100055254
lfr10k,n2v,10,9,994.71,-1,6.75,0.048914874614959,0.0,0.0,4.25,0.1069999999999999,0.0135474854050484
lfr10k,n2v,12,9,1023.78,-1,7.0,0.0363904750056763,0.0,0.0,4.0,0.1089999999999999,0.0136581907733052
lfr10k,n2v,14,9,1050.43,-1,7.25,0.0251884024776754,0.0,0.0,3.5,0.1135,0.013902034894216
lfr10k,n2v,16,9,1020.49,-1,7.0,0.0199919717012525,0.0,0.0,4.25,0.1025,0.0132929152182657
lfr10k,n2v,18,9,1043.71,-1,7.25,0.0140733255892829,0.0,0.0,4.75,0.0949999999999999,0.0128507112643619
lfr10k,n2v,20,9,1092.6,-1,7.75,0.0111653101685417,0.0,0.0,4.75,0.0885,0.0124477553880207
lfr10k,n2v,22,9,1145.12,-1,8.0,0.0090911885194381,0.0,0.0,7.0,0.0889999999999999,0.0124794448273951
lfr10k,n2v,24,9,1137.0,-1,8.0,0.0066887784247884,0.0,0.0,5.25,0.0885,0.0124477553880207
lfr10k,n2v,26,9,1191.17,-1,8.5,0.0052559700223134,0.0,0.0,5.75,0.0835,0.0121241289254115
lfr10k,n2v,28,9,1183.96,-1,8.5,0.0040555906399216,0.0,0.0,7.0,0.0805,0.0119238054244439
lfr10k,n2v,30,9,1225.77,-1,8.75,0.0028208284102772,0.0,0.0,6.0,0.0769999999999999,0.0116838853469212
lfr10k,n2v,32,9,1234.54,-1,9.0,0.0021193000317563,0.0,0.0,7.5,0.0729999999999999,0.0114009849048229
lfr10k,hope,2,aa,1123.63,-1,10.0,0.1606036452303976,0.0,0.0,0.5,0.2009999999999999,0.0175635577033811
lfr10k,hope,4,aa,1106.59,-1,10.0,0.1433637216517322,0.0,0.0,2.75,0.1945,0.0173473702848587
lfr10k,hope,6,aa,1115.55,-1,10.0,0.1415307674116979,0.0,0.0,1.75,0.1929999999999999,0.0172964308688237
lfr10k,hope,8,aa,1143.7,-1,8.75,0.133342050967151,0.0,0.0,3.25,0.1895,0.0171760062820202
lfr10k,hope,10,aa,1053.68,-1,8.0,0.127916772297935,0.0,0.0,2.25,0.1905,0.0172106387969767
lfr10k,hope,12,aa,1007.35,-1,7.75,0.1212591738041043,0.0,0.0,1.75,0.1895,0.0171760062820202
lfr10k,hope,14,aa,1041.36,-1,8.0,0.1158369320213701,0.0,0.0,2.25,0.1855,0.0170356447427151
lfr10k,hope,16,aa,1008.85,-1,7.75,0.1086971422680089,0.0,0.0,2.25,0.183,0.0169464075485042
lfr10k,hope,18,aa,1108.25,-1,8.5,0.1046430192824183,0.0,0.0,3.0,0.1825,0.0169284185616967
lfr10k,hope,20,aa,1120.8,-1,8.5,0.098879665538546,0.0,0.0,3.0,0.18,0.0168377575704129
lfr10k,hope,22,aa,1114.38,-1,8.5,0.0957648512888272,0.0,0.0,3.0,0.1795,0.0168194810799857
lfr10k,hope,24,aa,1098.61,-1,8.5,0.0897719018764313,0.0,0.0,3.0,0.1805,0.0168559857558079
lfr10k,hope,26,aa,1125.25,-1,8.5,0.0834945770211479,0.0,0.0,3.0,0.176,0.0166901797234182
lfr10k,hope,28,aa,1057.08,-1,8.0,0.0790366680401911,0.0,0.0,3.0,0.176,0.0166901797234182
lfr10k,hope,30,aa,1026.45,-1,7.75,0.0766811770743435,0.0,0.0,3.0,0.175,0.0166527925586071
lfr10k,hope,32,aa,1072.36,-1,8.25,0.0706099052906235,0.0,0.0,3.0,0.1714999999999999,0.0165203556317653
nlfr10k,n2v,2,0.11,906.37,-1,1.0,0.3481509847766121,0.0,0.0,7.0,0.1704999999999999,0.0164820588459087
nlfr10k,n2v,4,0.11,1137.17,-1,10.0,0.1676368105989443,0.0,0.0,6.0,0.0979999999999999,0.0130303889734727
nlfr10k,n2v,6,0.11,1126.45,-1,10.0,0.0653963430502598,0.0,0.0,3.75,0.0679999999999999,0.0110332506905263
nlfr10k,n2v,8,0.11,1106.06,-1,10.0,0.0433918870025435,0.0,0.0,3.0,0.0749999999999999,0.0115436346096019
nlfr10k,n2v,10,0.11,1100.76,-1,10.0,0.0322266164749339,0.0,0.0,4.75,0.0665,0.0109196585203018
nlfr10k,n2v,12,0.11,1085.36,-1,10.0,0.0254290301362546,0.0,0.0,3.5,0.056,0.010076763924991
nlfr10k,n2v,14,0.11,1077.93,-1,10.0,0.0315390582209337,0.0,0.0,6.0,0.054,0.009905662380679
nlfr10k,n2v,16,0.11,1092.33,-1,10.0,0.0253375844114487,0.0,0.0,5.0,0.0504999999999999,0.0095969724288444
nlfr10k,n2v,18,0.11,1087.72,-1,10.0,0.0126323675886485,0.0,0.0,4.25,0.0494999999999999,0.0095064798847943
nlfr10k,n2v,20,0.11,1088.1,-1,10.0,0.0129757156735563,0.0,0.0,5.75,0.0414999999999999,0.0087410012126758
nlfr10k,n2v,22,0.11,1080.61,-1,10.0,0.0201079734520123,0.0,0.0,4.0,0.042,0.008791206333604
nlfr10k,n2v,24,0.11,1081.41,-1,10.0,0.0127564009438262,0.0,0.0,4.25,0.0384999999999999,0.0084323006469171
nlfr10k,n2v,26,0.11,1085.29,-1,10.0,0.0142036002994328,0.0,0.0,7.0,0.04,0.008588289701681
nlfr10k,n2v,28,0.11,1085.86,-1,10.0,0.0096418098087355,0.0,0.0,5.0,0.033,0.0078290899087952
nlfr10k,n2v,30,0.11,1087.64,-1,10.0,0.0204912712537926,0.0,0.0,5.5,0.0324999999999999,0.0077715606540771
nlfr10k,n2v,32,0.11,1084.0,-1,10.0,0.0184469323890648,0.0,0.0,9.5,0.025,0.0068424776214467
sbm10k,n2v,2,0.11,620.18,-1,2.75,0.1363848153234274,0.0,0.0,4.5,0.3349999999999999,0.0206858942277098
sbm10k,n2v,4,0.11,1064.99,-1,9.25,0.1079286611137754,0.0,0.0,6.75,0.2594999999999999,0.0192119870861917
sbm10k,n2v,6,0.11,1106.83,-1,10.0,0.0633986127175626,0.0,0.0,7.25,0.2155,0.0180202654752919
sbm10k,n2v,8,0.11,1106.03,-1,10.0,0.0385401588217187,0.0,0.0,6.75,0.1915,0.0172450903795834
sbm10k,n2v,10,0.11,1119.35,-1,10.0,0.024444319750034,0.0,0.0,8.0,0.163,0.0161881643431242
sbm10k,n2v,12,0.11,1103.3,-1,10.0,0.0169175046744752,0.0,0.0,6.25,0.1534999999999999,0.0157982413641518
sbm10k,n2v,14,0.11,1105.68,-1,10.0,0.011175964768505,0.0,0.0,6.5,0.142,0.0152977968609862
sbm10k,n2v,16,0.11,1114.46,-1,9.75,0.0081473387987248,0.0,0.0,6.5,0.119,0.0141906571799899
sbm10k,n2v,18,0.11,1120.48,-1,9.5,0.0072025087194349,0.0,0.0,7.0,0.1095,0.0136856394735503
sbm10k,n2v,20,0.11,1118.15,-1,9.75,0.0056700411729155,0.0,0.0,6.5,0.0975,0.0130007074807488
sbm10k,n2v,22,0.11,1132.12,-1,9.5,0.0044916015127356,0.0,0.0,4.75,0.0939999999999999,0.0127899574354256
sbm10k,n2v,24,0.11,1125.0,-1,9.75,0.0032144739237711,0.0,0.0,6.75,0.0829999999999999,0.0120910714496276
sbm10k,n2v,26,0.11,1135.87,-1,9.25,0.0021513167796062,0.0,0.0,6.5,0.0729999999999999,0.0114009849048229
sbm10k,n2v,28,0.11,1183.93,-1,9.5,0.0011369611468518,0.0,0.0,6.25,0.0699999999999999,0.0111823110312671
sbm10k,n2v,30,0.11,1166.71,-1,9.75,0.0004258752387714,0.0,0.0,6.75,0.0649999999999999,0.0108044722221865
sbm10k,n2v,32,0.11,1197.52,-1,9.25,0.000367794187058,0.0,0.0,6.25,0.0615,0.010529209571473
lfr10k,n2v,2,0.11,535.68,-1,1.75,0.159754495736132,0.0,0.0,3.0,0.163,0.0161881643431242
lfr10k,n2v,4,0.11,1205.39,-1,9.25,0.1243990409297833,0.0,0.0,4.0,0.141,0.0152527169776404
lfr10k,n2v,6,0.11,1241.85,-1,9.75,0.06951194933325,0.0,0.0,3.5,0.135,0.0149766958972932
lfr10k,n2v,8,0.11,1160.21,-1,8.0,0.0447940415112585,0.0,0.0,3.25,0.1324999999999999,0.0148588005908956
lfr10k,n2v,10,0.11,1056.9,-1,7.25,0.033010154347135,0.0,0.0,4.5,0.1215,0.0143185847834204
lfr10k,n2v,12,0.11,1110.39,-1,7.75,0.0249097574764289,0.0,0.0,5.25,0.118,0.0141389243155199
lfr10k,n2v,14,0.11,966.41,-1,6.5,0.0344955922904397,0.0,0.0,3.0,0.1225,0.0143692030050382
lfr10k,n2v,16,0.11,973.97,-1,6.5,0.0302622911194271,0.0,0.0,4.0,0.1119999999999999,0.0138215442263156
lfr10k,n2v,18,0.11,1035.95,-1,7.0,0.0260065878217667,0.0,0.0,5.0,0.1089999999999999,0.0136581907733052
lfr10k,n2v,20,0.11,1106.69,-1,7.75,0.0132114731357806,0.0,0.0,5.5,0.1079999999999999,0.0136030213114587
lfr10k,n2v,22,0.11,1145.4,-1,8.0,0.0098596906667895,0.0,0.0,4.25,0.1069999999999999,0.0135474854050484
lfr10k,n2v,24,0.11,1134.29,-1,8.0,0.0039653220892864,0.0,0.0,4.75,0.0955,0.0128809248037553
lfr10k,n2v,26,0.11,1200.67,-1,8.5,0.0031991810385147,0.0,0.0,6.0,0.0909999999999999,0.0126050249979918
lfr10k,n2v,28,0.11,1208.24,-1,9.0,0.0025990322765703,0.0,0.0,7.25,0.0905,0.0125738048259069
lfr10k,n2v,30,0.11,1211.09,-1,9.0,0.0022808057002163,0.0,0.0,9.25,0.0759999999999999,0.0116140543825143
lfr10k,n2v,32,0.11,1232.9,-1,9.0,0.0019691030275923,0.0,0.0,8.75,0.0789999999999999,0.0118218224990903
nlfr10k,n2v,2,9,1043.35,-1,4.0,0.3408822420813416,0.0,0.0,8.0,0.142,0.0152977968609862
nlfr10k,n2v,4,9,1141.48,-1,10.0,0.2238165344443927,0.0,0.0,5.0,0.1009999999999999,0.0132063136112997
nlfr10k,n2v,6,9,1119.04,-1,10.0,0.1305987192457379,0.0,0.0,5.25,0.0785,0.011787550644642
nlfr10k,n2v,8,9,1113.91,-1,10.0,0.0839958116052797,0.0,0.0,5.0,0.0699999999999999,0.0111823110312671
nlfr10k,n2v,10,9,1102.34,-1,10.0,0.0586402782383863,0.0,0.0,4.0,0.0524999999999999,0.0097748552418948
nlfr10k,n2v,12,9,1099.16,-1,10.0,0.0448279255816832,0.0,0.0,3.75,0.0474999999999999,0.0093222419513762
nlfr10k,n2v,14,9,1105.83,-1,10.0,0.0336120100577796,0.0,0.0,4.0,0.0444999999999999,0.0090372526688147
nlfr10k,n2v,16,9,1108.02,-1,9.75,0.0263617440060326,0.0,0.0,5.5,0.042,0.008791206333604
nlfr10k,n2v,18,9,1097.06,-1,9.5,0.0202127755882288,0.0,0.0,4.0,0.0414999999999999,0.0087410012126758
nlfr10k,n2v,20,9,1096.17,-1,10.0,0.0154682264015242,0.0,0.0,4.0,0.0354999999999999,0.0081097294529472
nlfr10k,n2v,22,9,1098.74,-1,9.75,0.0114089539665272,0.0,0.0,6.5,0.0284999999999999,0.0072926421960768
nlfr10k,n2v,24,9,1098.33,-1,10.0,0.0092963286137528,0.0,0.0,7.0,0.0264999999999999,0.0070393407503828
